species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid
Dryomyza anilis,Arthropoda,Insecta,Diptera,Dryomyzidae,"BOLD,SyDip",414.0,430.0,2.0,,,265816.0
Dryomyza flaveola,Arthropoda,Insecta,Diptera,Dryomyzidae,"BOLD,FE",13.0,13.0,0.0,,,771513.0
Dryope decrepita,Arthropoda,Insecta,Diptera,Dryomyzidae,"BOLD,FE,SyDip",29.0,30.0,1.0,,,706953.0
Dryope flaveola,Arthropoda,Insecta,Diptera,Dryomyzidae,"BOLD,iNat,SyDip",0.0,2.0,0.0,,gap,1067942.0
Heterocheila buccata,Arthropoda,Insecta,Diptera,Dryomyzidae,"BOLD,FE,SyDip",7.0,10.0,1.0,,,164921.0
Neuroctena anilis,Arthropoda,Insecta,Diptera,Dryomyzidae,FE,,,,,gap,
Paradryomyza spinigera,Arthropoda,Insecta,Diptera,Dryomyzidae,"BOLD,SyDip",19.0,19.0,1.0,,,706951.0
Pseudoneuroctena senilis,Arthropoda,Insecta,Diptera,Dryomyzidae,"BOLD,FE,iNat,SyDip",7.0,7.0,1.0,SyDip,,706949.0
