species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Chaetopleurophora pygidialis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Chaetopleurophora spinosa,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Chaetopleurophora spinosior,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Chaetopleurophora spinosissima,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,646901.0,
Chonocephalus bentacaisei,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Chonocephalus depressus,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Chonocephalus heymonsi,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Conicera (Conicera) cisalpina,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Conicera (Conicera) dauci,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",77.0,80.0,1.0,SyDip,,271398.0,
Conicera (Conicera) floricola,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",80.0,81.0,1.0,,,737415.0,
Conicera (Hypocerina) schnittmanni,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",29.0,29.0,1.0,,,737436.0,
Conicera (Hypocerina) tarsalis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",12.0,13.0,1.0,,,737440.0,
Conicera (Tritoconicera) similis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",133.0,134.0,1.0,SyDip,,521234.0,
Conicera (Tritoconicera) tibialis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",13.0,16.0,1.0,SyDip,,945646.0,
Conicera crassicosta,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Diplonevra (Diplonevra) concinna,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",14.0,15.0,1.0,SyDip,,467405.0,
Diplonevra (Diplonevra) cornutissima,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) crassicornis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) florea,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,SyDip",33.0,34.0,2.0,,,504704.0,
Diplonevra (Diplonevra) freyi,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,3.0,1.0,SyDip,,504694.0,
Diplonevra (Diplonevra) glabra,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",8.0,9.0,1.0,SyDip,,483290.0,
Diplonevra (Diplonevra) lophochaeta,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) minima,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) oldenbergi,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",0.0,3.0,0.0,SyDip,gap,483685.0,
Diplonevra (Diplonevra) pachycera,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) pilosella,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",12.0,12.0,0.0,SyDip,,957693.0,
Diplonevra (Diplonevra) praealpina,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) refulgens,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) sesquicornis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) unisetalis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Diplonevra) unispinalis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra (Tristoechia) abbreviata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Diplonevra altipetax,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Diplonevra amphichaeta,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Diplonevra florescens,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",31.0,32.0,1.0,,,483680.0,
Diplonevra funebris,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",161.0,168.0,5.0,SyDip,,467406.0,468351.0
Diplonevra nitidula,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2925.0,3054.0,1.0,,,467407.0,
Diplonevra zuijleni,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Dohrniphora cornuta,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",137.0,149.0,2.0,,,504688.0,
Dohrniphora papuana,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Gymnophora (Capraephora) lapidicola,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Gymnophora (Gymnophora) arcuata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",68.0,70.0,2.0,SyDip,,646906.0,
Gymnophora (Gymnophora) integralis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,1140806.0,
Gymnophora (Gymnophora) nigripennis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Gymnophora (Gymnophora) quartomollis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,767291.0,
Gymnophora distincta,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,SyDip",0.0,1.0,0.0,,gap,1067468.0,
Gymnophora forresteri,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,SyDip",0.0,1.0,0.0,,gap,964358.0,
Gymnophora healeyae,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Gymnophora prescherweberae,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Gymnoptera longicostalis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Gymnoptera vitripennis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Hypocera mordellaria,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",4.0,5.0,1.0,,,483684.0,
Hypocerides nearcticus,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Lepta mendesi,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) aculeata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",40.0,42.0,1.0,SyDip,,767300.0,
Megaselia (Aphiochaeta) aequalis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,4.0,1.0,SyDip,,739725.0,
Megaselia (Aphiochaeta) affinis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",3.0,3.0,1.0,SyDip,,737403.0,
Megaselia (Aphiochaeta) albiclava,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",47.0,47.0,1.0,,,737405.0,
Megaselia (Aphiochaeta) albocingulata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",35.0,37.0,1.0,SyDip,,918748.0,
Megaselia (Aphiochaeta) alticolella,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) altifrons,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",109.0,111.0,3.0,SyDip,,704644.0,
Megaselia (Aphiochaeta) angularis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) annulipes,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",38.0,39.0,1.0,SyDip,,918767.0,
Megaselia (Aphiochaeta) aquilonia,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,892377.0,
Megaselia (Aphiochaeta) armata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) atrosericea,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",75.0,77.0,1.0,,,769954.0,
Megaselia (Aphiochaeta) auricoma,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) baltica,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",1.0,1.0,0.0,SyDip,,918766.0,
Megaselia (Aphiochaeta) barbulata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,3.0,0.0,SyDip,,467468.0,
Megaselia (Aphiochaeta) basicrinalis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",1.0,1.0,0.0,,,918762.0,
Megaselia (Aphiochaeta) basispinata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",57.0,58.0,3.0,SyDip,,769956.0,
Megaselia (Aphiochaeta) basiveluta,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) beckeri,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,739707.0,
Megaselia (Aphiochaeta) beyeri,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) brevifemorata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) brevipes,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) campestris,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",86.0,88.0,1.0,SyDip,,737410.0,
Megaselia (Aphiochaeta) capillipes,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) chaetopyga,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) ciliata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",320.0,322.0,1.0,SyDip,,737411.0,
Megaselia (Aphiochaeta) cirratula,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) cirricauda,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) cirriventris,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",1336.0,1374.0,1.0,,,479136.0,
Megaselia (Aphiochaeta) clara,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",4.0,4.0,1.0,SyDip,,479080.0,
Megaselia (Aphiochaeta) coccyx,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",3.0,5.0,0.0,,,767292.0,
Megaselia (Aphiochaeta) communiformis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,997609.0,
Megaselia (Aphiochaeta) conformipar,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) conformis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,2.0,1.0,SyDip,,918769.0,
Megaselia (Aphiochaeta) consetigera,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",27.0,29.0,1.0,SyDip,,704631.0,
Megaselia (Aphiochaeta) cothurnata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",1.0,1.0,0.0,SyDip,,918757.0,
Megaselia (Aphiochaeta) crassilla,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) crassipes,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",45.0,47.0,1.0,SyDip,,892392.0,
Megaselia (Aphiochaeta) crinita,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) criniticauda,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) curvicapilla,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",0.0,1.0,0.0,,gap,997637.0,
Megaselia (Aphiochaeta) dahli,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",4.0,4.0,2.0,SyDip,,737412.0,
Megaselia (Aphiochaeta) deltomera,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) differens,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",2.0,2.0,1.0,,,918765.0,
Megaselia (Aphiochaeta) digitalis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) diversa,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2219.0,2226.0,1.0,SyDip,,704627.0,
Megaselia (Aphiochaeta) dubitalis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",3.0,5.0,0.0,SyDip,,892390.0,
Megaselia (Aphiochaeta) eccoptomera,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",773.0,774.0,1.0,,,704632.0,
Megaselia (Aphiochaeta) exangulata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) exarcuata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) excavata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",1.0,2.0,0.0,,,918755.0,
Megaselia (Aphiochaeta) fenestralis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) filamentosa,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) flavescens,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) flavicoxa,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",4.0,4.0,1.0,SyDip,,918601.0,
Megaselia (Aphiochaeta) frameata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",15.0,16.0,2.0,,,737416.0,
Megaselia (Aphiochaeta) fumata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",14.0,15.0,1.0,SyDip,,786669.0,
Megaselia (Aphiochaeta) funeralis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) fungivora,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",272.0,273.0,2.0,SyDip,,704653.0,739726.0
Megaselia (Aphiochaeta) furva,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) fusciclava,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) fuscipalpis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) fuscopleuralis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) fuscovariana,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",102.0,105.0,1.0,,,737417.0,
Megaselia (Aphiochaeta) gargarans,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) globicornis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) groenlandica,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,3.0,1.0,SyDip,,479081.0,
Megaselia (Aphiochaeta) hectochaeta,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) hibernans,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",32.0,34.0,1.0,,,789189.0,
Megaselia (Aphiochaeta) hirsuta,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) hirticrus,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",925.0,927.0,2.0,SyDip,,737421.0,
Megaselia (Aphiochaeta) hortensis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) hyalipennis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",10.0,10.0,0.0,SyDip,,1067501.0,
Megaselia (Aphiochaeta) hypopygialis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) ignobilis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",90.0,92.0,1.0,SyDip,,737422.0,
Megaselia (Aphiochaeta) incontaminata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) indifferens,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",0.0,1.0,0.0,SyDip,gap,892375.0,
Megaselia (Aphiochaeta) indigesta,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) inquinata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) insons,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",1.0,1.0,1.0,SyDip,,918792.0,
Megaselia (Aphiochaeta) intercostata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) intermedia,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) intonsa,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) introlapsa,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) involuta,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",26.0,26.0,1.0,SyDip,,918598.0,
Megaselia (Aphiochaeta) lapponica,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) latifrons,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) latipes,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) lucifrons,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",3827.0,3856.0,4.0,SyDip,,704646.0,
Megaselia (Aphiochaeta) luminifrons,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) magnifica,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) major,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) manicata,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",63.0,63.0,1.0,SyDip,,918764.0,
Megaselia (Aphiochaeta) meconicera,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",34.0,34.0,1.0,SyDip,,918758.0,
Megaselia (Aphiochaeta) monochaetina,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) nigra,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",3.0,4.0,1.0,SyDip,,785801.0,
Megaselia (Aphiochaeta) nigriceps,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",650.0,660.0,5.0,SyDip,,704650.0,
Megaselia (Aphiochaeta) nigrifemorata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) nigripalpis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) obscuripennis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",35.0,36.0,1.0,SyDip,,737426.0,
Megaselia (Aphiochaeta) ochripes,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) pachydactyla,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) palmeni,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) paludosa,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,2.0,0.0,SyDip,,967956.0,
Megaselia (Aphiochaeta) patula,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) paupera,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) pectinifera,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) pectoraliformis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) pectoralis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",32.0,34.0,0.0,SyDip,,767299.0,
Megaselia (Aphiochaeta) pectorella,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) pectunculata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) pedatella,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) peyresquensis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) pilifemur,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) pleuralis,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",214.0,216.0,3.0,SyDip,,704662.0,
Megaselia (Aphiochaeta) posticata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",0.0,1.0,0.0,SyDip,gap,997631.0,
Megaselia (Aphiochaeta) producta,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",2.0,4.0,0.0,SyDip,,806545.0,
Megaselia (Aphiochaeta) prolongata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) protarsalis,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) pseudociliata,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,SyDip,gap,,
Megaselia (Aphiochaeta) pubecula,Arthropoda,Insecta,Diptera,Phoridae,"FE,SyDip",,,,,gap,,
Megaselia (Aphiochaeta) pumila,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",149.0,152.0,1.0,SyDip,,737431.0,
Megaselia (Aphiochaeta) pusilla,Arthropoda,Insecta,Diptera,Phoridae,"BOLD,FE,SyDip",9.0,11.0,1.0,SyDip,,767295.0,
