species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Cordilura fuscipes,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",331.0,332.0,1.0,,,467399.0,
Cordilura fuscitibia,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Cordilura hyalinipennis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",1.0,2.0,0.0,,,981729.0,
Cordilura impudica,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,521284.0,
Cordilura nigripila,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Cordilura nigriseta,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Cordilura picipes,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",8.0,8.0,1.0,,,508085.0,
Cordilura picticornis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,934831.0,
Cordilura proboscidea,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Cordilura pubera,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",18.0,22.0,1.0,,,174330.0,
Cordilura pudica,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",7.0,9.0,1.0,SyDip,,174327.0,
Cordilura rufimana,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",7.0,7.0,1.0,,,407131.0,
Cordilura similis,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Cordilura socialis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,499526.0,
Cordilura umbrosa,Arthropoda,Insecta,Diptera,Scathophagidae,FE,0.0,1.0,0.0,,gap,174328.0,
Cordilura unicolor,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Cordilura ustulata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",4.0,4.0,1.0,SyDip,,467400.0,
Cosmetopus dentimanus,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1067746.0,
Cosmetopus longus,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",45.0,45.0,1.0,,,596752.0,
Cosmetopus ringdahli,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Delina anthrax,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Delina bicolor,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Delina nigriceps,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Delina nigrita,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",14.0,17.0,1.0,,,174275.0,
Delina veratri,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Ernoneura argus,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",18.0,18.0,1.0,,,467415.0,
Gimnomera castanipes,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",0.0,2.0,0.0,,gap,799819.0,
Gimnomera cuneiventris,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,SyDip",16.0,18.0,1.0,,,174307.0,
Gimnomera dorsata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",3.0,4.0,0.0,,,174310.0,
Gimnomera hirta,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",2.0,4.0,1.0,,,407167.0,
Gimnomera lasiostoma,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Gimnomera tarsea,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",4.0,7.0,1.0,,,174308.0,
Gonarcticus abdominalis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",2.0,2.0,0.0,,,981730.0,
Gonarcticus antennata,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Gonarcticus antennatus,Arthropoda,Insecta,Diptera,Scathophagidae,BOLD,2.0,2.0,0.0,,,981737.0,
Gonarcticus arcticus,Arthropoda,Insecta,Diptera,Scathophagidae,BOLD,66.0,70.0,1.0,,,365805.0,
Hexamitocera loxocerata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,499528.0,
Hydromyza livens,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",7.0,8.0,1.0,,,174302.0,
Leptopa filiformis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",15.0,15.0,1.0,,,467446.0,
Megaphthalma pallida,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",302.0,303.0,1.0,,,467467.0,
Megaphthalmoides unilineata,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Megaphthalmoides unilineatus,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,SyDip",35.0,35.0,1.0,,,407160.0,
Microprosopa (Allomyella) albipennis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",5.0,5.0,1.0,SyDip,,467360.0,
Microprosopa (Allomyella) crinipes,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",9.0,9.0,1.0,SyDip,,596800.0,
Microprosopa (Allomyella) frigida,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",1.0,2.0,0.0,SyDip,,802104.0,
Microprosopa (Allomyella) portenkoi,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,SyDip,gap,,
Microprosopa (Microprosopa) haemorrhoidalis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",16.0,16.0,1.0,SyDip,,479107.0,
Microprosopa (Microprosopa) heteromyzina,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",2.0,2.0,1.0,SyDip,,804802.0,
Microprosopa (Microprosopa) lineata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",1.0,1.0,0.0,SyDip,,981725.0,
Microprosopa (Microprosopa) pallidicauda,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",15.0,18.0,3.0,SyDip,,174291.0,
Microprosopa frontata,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Microprosopa paveli,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,SyDip",0.0,2.0,0.0,,gap,981726.0,
Microprosopa varitibia,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Micropselapha basovi,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,SyDip",2.0,2.0,0.0,,,956433.0,
Micropselapha filiformis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",8.0,8.0,2.0,,,483727.0,
Nanna albipila,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna armillata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",2.0,2.0,1.0,,,469844.0,
Nanna articulata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",2.0,4.0,0.0,,,168873.0,
Nanna bispinosa,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna bispinosum,Arthropoda,Insecta,Diptera,Scathophagidae,BOLD,2.0,2.0,0.0,,,981724.0,
Nanna brevifrons,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",1.0,1.0,0.0,,,981727.0,
Nanna fasciata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",4.0,5.0,0.0,,,174315.0,
Nanna flavipes,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",2.0,3.0,1.0,,,174313.0,
Nanna inermis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",10.0,13.0,1.0,,,174314.0,
Nanna leucostoma,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",10.0,12.0,1.0,,,706955.0,
Nanna loewi,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna longicornis,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna mensurata,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna minuta,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna multisetosa,Arthropoda,Insecta,Diptera,Scathophagidae,BOLD,2.0,3.0,1.0,,,956352.0,
Nanna nigrifrontata,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna nigripes,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna nigriventris,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna nutans,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna puberula,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Nanna tibiella,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",14.0,16.0,1.0,,,174311.0,
Norellia spinipes,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,iNat,SyDip",,,,,gap,,
Norellia striolata,Arthropoda,Insecta,Diptera,Scathophagidae,BOLD,2.0,3.0,0.0,,,174318.0,
Norellia tipularia,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",11.0,12.0,1.0,,,174320.0,
Norellisoma alpestre,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Norellisoma armipes,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1022013.0,
Norellisoma femorale,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Norellisoma lituratum,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,524808.0,
Norellisoma mireki,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Norellisoma mirusae,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Norellisoma nervosum,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Norellisoma opacum,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Norellisoma seguyi,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Norellisoma spinimanum,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,iNat,SyDip",165.0,169.0,1.0,,,524807.0,
Norellisoma striolatum,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Norellisoma sylviae,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Okeniella caudata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",10.0,11.0,1.0,,,174293.0,
Okeniella dasyprocta,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",9.0,9.0,1.0,,,467486.0,
Orthacheta pilosa,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",4.0,4.0,1.0,,,499530.0,
Paracosmetopus helleni,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Parallelomma flavum,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Parallelomma medium,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",1.0,2.0,1.0,,,510581.0,
Parallelomma sellatum,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",4.0,4.0,1.0,,,969377.0,
Parallelomma vittatum,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",7.0,7.0,1.0,,,483462.0,
Phrosia albilabris,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",17.0,21.0,1.0,,,174277.0,
Pleurochaetella simplicipes,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",6.0,8.0,1.0,,,596750.0,
Pogonota barbata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",66.0,67.0,1.0,,,174296.0,
Pogonota hirculus,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Pogonota immunda,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",5.0,5.0,1.0,,,467509.0,
Pogonota sahlbergi,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",2.0,3.0,0.0,SyDip,,174295.0,
Scathophaga analis,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",0.0,1.0,0.0,,gap,174058.0,
Scathophaga apicalis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",46.0,46.0,1.0,,,365806.0,
Scathophaga calida,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",54.0,55.0,1.0,,,174054.0,
Scathophaga cineraria,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",0.0,1.0,0.0,,gap,174057.0,
Scathophaga cordylurina,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Scathophaga dalmatica,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Scathophaga fontinalis,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Scathophaga furcata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",3487.0,3501.0,1.0,,,174061.0,
Scathophaga incola,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",2.0,3.0,0.0,,,174055.0,
Scathophaga inquinata,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",37.0,39.0,1.0,,,174059.0,
Scathophaga intermedia,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",2.0,4.0,1.0,,,991834.0,
Scathophaga janmayeni,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Scathophaga litorea,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",66.0,68.0,1.0,,,174052.0,
Scathophaga lutaria,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",19.0,22.0,0.0,,,174060.0,
Scathophaga multisetosa,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Scathophaga nigripalpis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE",21.0,21.0,1.0,,,365807.0,
Scathophaga obscurinervis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",30.0,30.0,2.0,,,499531.0,
Scathophaga parviceps,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Scathophaga pictipennis,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",27.0,28.0,2.0,,,174056.0,
Scathophaga scurinervis,Arthropoda,Insecta,Diptera,Scathophagidae,BOLD,0.0,1.0,0.0,,gap,499532.0,
Scathophaga scybalaria,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Scathophaga spurca,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,SyDip",222.0,227.0,1.0,,,969354.0,
Scathophaga stercoraria,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,iNat,SyDip",639.0,666.0,1.0,,,14380.0,
Scathophaga suilla,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Scathophaga taeniopa,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,SyDip",14.0,17.0,0.0,,,174063.0,
Scathophaga varipes,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Spathephilus breviventris,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Spaziphora fascipes,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
Spaziphora hydromyzina,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",22.0,24.0,1.0,,,174304.0,
Staegeria kunzei,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",1.0,2.0,0.0,,,499534.0,
Trichopalpus (Chaetosa) nigribasis,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",3.0,3.0,1.0,SyDip,,802109.0,
Trichopalpus (Chaetosa) punctipes,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",762.0,765.0,1.0,SyDip,,988603.0,
Trichopalpus (Huckettia) lacteipennis,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Trichopalpus (Trichopalpus) fraternus,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,FE,SyDip",4.0,8.0,1.0,SyDip,,967401.0,
Trichopalpus (Trichopalpus) obscurellus,Arthropoda,Insecta,Diptera,Scathophagidae,"BOLD,SyDip",32.0,32.0,1.0,,,981728.0,
Trichopalpus bartaki,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Trichopalpus hoberlandti,Arthropoda,Insecta,Diptera,Scathophagidae,"FE,SyDip",,,,,gap,,
Trichopalpus obscurella,Arthropoda,Insecta,Diptera,Scathophagidae,FE,,,,,gap,,
