species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Oecothea praecox,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",11.0,11.0,1.0,,,718265.0,
Oecothea ushinskii,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Oldenbergiella blascoi,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Oldenbergiella brumalis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,718266.0,
Oldenbergiella calcacifera,Arthropoda,Insecta,Diptera,Heleomyzidae,FE,,,,,gap,,
Oldenbergiella calcarifera,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,SyDip",1.0,1.0,0.0,,,771511.0,
Oldenbergiella callosa,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Oldenbergiella canalicata,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Oldenbergiella pappi,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Oldenbergiella seticerca,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Orbellia borisregis,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Orbellia cuniculorum,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Orbellia hiemalis,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Orbellia myiopiformis,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Orbellia nivicola,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,560448.0,
Orbellia obscura,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Schroederella bifida,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Schroederella hispanica,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Schroederella hungarica,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Schroederella iners,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",22.0,22.0,1.0,,,743339.0,
Schroederella kirilli,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Schroederella media,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Schroederella minuta,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Scoliocentra (Chaetomus) confusa,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",13.0,13.0,1.0,SyDip,,526023.0,
Scoliocentra (Chaetomus) flavotestacea,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",61.0,63.0,1.0,SyDip,,526022.0,
Scoliocentra (Leriola) alpina,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,SyDip,gap,,
Scoliocentra (Leriola) brachypterna,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",43.0,43.0,1.0,SyDip,,589111.0,
Scoliocentra (Leriola) collini,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Scoliocentra (Leriola) maculipennis,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,SyDip,gap,,
Scoliocentra (Leriola) nigrinervis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",3.0,3.0,1.0,SyDip,,526024.0,
Scoliocentra (Scoliocentra) dupliciseta,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,SyDip,gap,,
Scoliocentra (Scoliocentra) scutellaris,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",17.0,17.0,1.0,SyDip,,497003.0,
Scoliocentra (Scoliocentra) villosa,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",10.0,11.0,1.0,SyDip,,510697.0,
Scoliocentra caesia,Arthropoda,Insecta,Diptera,Heleomyzidae,BOLD,15.0,15.0,0.0,,,1140868.0,
Suillia (Suillia) apicalis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",135.0,135.0,4.0,SyDip,,350375.0,
Suillia (Suillia) longipennis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,SyDip",166.0,170.0,2.0,SyDip,,598851.0,
Suillia (Suillia) nemorum,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",1156.0,1160.0,3.0,SyDip,,461964.0,
Suillia affinis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",200.0,201.0,2.0,,,407146.0,
Suillia atricornis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE",23.0,24.0,1.0,,,469861.0,
Suillia bicolor,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",245.0,245.0,1.0,,,467535.0,
Suillia bistrigata,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia cepelaki,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia crinimana,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1140914.0,
Suillia dawnae,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,887922.0,
Suillia discolor,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia dumicola,Arthropoda,Insecta,Diptera,Heleomyzidae,FE,,,,,gap,,
Suillia femoralis,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia flagripes,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,482220.0,
Suillia flava,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",14.0,14.0,1.0,,,469846.0,
Suillia flavifrons,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",91.0,92.0,1.0,,,496999.0,
Suillia flavitarsis,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia fuscicornis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",79.0,79.0,1.0,,,407163.0,
Suillia gigantea,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia hispanica,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia humilis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",62.0,63.0,1.0,,,407144.0,
Suillia igori,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia imberbis,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia innotata,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia kroeberi,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia laevifrons,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",40.0,40.0,1.0,,,407145.0,
Suillia lineitergum,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,968362.0,
Suillia lurida,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1067812.0,
Suillia mikii,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",20.0,21.0,1.0,,,497001.0,
Suillia notata,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",35.0,35.0,1.0,,,786657.0,
Suillia oceana,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia oldenbergii,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia oxyphora,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia pallida,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",17.0,17.0,1.0,,,468417.0,
Suillia parva,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",36.0,37.0,2.0,,,353307.0,771512.0
Suillia pilimana,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia quadrilineata,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",17.0,17.0,1.0,,,526026.0,
Suillia setitarsis,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia similis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,677249.0,
Suillia tuberiperda,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia umbratica,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Suillia univittata,Arthropoda,Insecta,Diptera,Heleomyzidae,FE,,,,,gap,,
Suillia ustulata,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,786653.0,
Suillia vaginata,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",35.0,37.0,2.0,,,510702.0,
Suillia variegata,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,iNat,SyDip",95.0,96.0,2.0,,,482221.0,
Suillia villeneuvei,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Tephrochlaena halterata,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Tephrochlamys flavipes,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",46.0,46.0,1.0,,,497006.0,
Tephrochlamys laeta,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,526027.0,
Tephrochlamys romanum,Arthropoda,Insecta,Diptera,Heleomyzidae,"FE,SyDip",,,,,gap,,
Tephrochlamys rufiventris,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",99.0,104.0,3.0,,,482223.0,
Tephrochlamys steniusi,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",1.0,2.0,0.0,,,964356.0,
Tephrochlamys tarsalis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",69.0,70.0,3.0,,,510701.0,
Trixoscelis frontalis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",26.0,29.0,1.0,,,499505.0,
Trixoscelis marginella,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,499506.0,
Trixoscelis obscurella,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,iNat,SyDip",11.0,12.0,1.0,,,499507.0,
Trixoscelis similis,Arthropoda,Insecta,Diptera,Heleomyzidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,510703.0,
