species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Herina parva,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,iNat,SyDip",,,,,gap,,
Herina pseudoluctuosa,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Herina rivosecchii,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Herina scutellaris,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Herina tristis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Homalocephala angustata,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",5.0,6.0,1.0,,,110903.0,
Homalocephala apicalis,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,110901.0,
Homalocephala bimaculata,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",0.0,2.0,0.0,,gap,110902.0,
Homalocephala biumbrata,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE",4.0,6.0,1.0,,,110900.0,
Homalocephala mamaevi,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Hypochra parmensis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Melieria (Hyprochra) subapennina,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Melieria acuticornis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",2.0,3.0,1.0,,,110890.0,
Melieria albipennis,Arthropoda,Insecta,Diptera,Ulidiidae,FE,,,,,gap,,
Melieria albufera,Arthropoda,Insecta,Diptera,Ulidiidae,FE,,,,,gap,,
Melieria atricornis,Arthropoda,Insecta,Diptera,Ulidiidae,FE,,,,,gap,,
Melieria cana,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",28.0,30.0,4.0,,,110888.0,
Melieria crassipennis,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",22.0,24.0,1.0,,,483236.0,
Melieria nana,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Melieria nigritarsis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Melieria omissa,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",37.0,38.0,3.0,,,110886.0,
Melieria picta,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",11.0,16.0,0.0,,,110887.0,
Melieria unicolor,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Myennis octopunctata,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,iNat,SyDip",5.0,5.0,1.0,,,110884.0,
Otites angustata,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites anthomyina,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites atripes,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites bacescui,Arthropoda,Insecta,Diptera,Ulidiidae,FE,,,,,gap,,
Otites centralis,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,iNat,SyDip",2.0,2.0,1.0,,,110873.0,
Otites dominula,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites formosa,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,iNat,SyDip",17.0,18.0,3.0,,,470656.0,
Otites gradualis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites grata,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites guttata,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,iNat,SyDip",4.0,16.0,0.0,,,470650.0,113184.0
Otites immaculata,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites jucunda,Arthropoda,Insecta,Diptera,Ulidiidae,FE,,,,,gap,,
Otites kowarzi,Arthropoda,Insecta,Diptera,Ulidiidae,FE,,,,,gap,,
Otites lamed,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,iNat,SyDip",4.0,4.0,1.0,,,110875.0,
Otites levigata,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1141473.0,
Otites maculipennis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites mucescens,Arthropoda,Insecta,Diptera,Ulidiidae,FE,,,,,gap,,
Otites murina,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites nebulosa,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites obliqua,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Otites rivularis,Arthropoda,Insecta,Diptera,Ulidiidae,FE,,,,,gap,,
Otites silvicola,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Physiphora alceae,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,iNat,SyDip",307.0,311.0,1.0,,,470668.0,
Physiphora clausa,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,SyDip",9.0,10.0,1.0,,,653248.0,
Physiphora demandata,Arthropoda,Insecta,Diptera,Ulidiidae,BOLD,1.0,1.0,0.0,,,110915.0,
Pseudoseioptera demonstrans,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",1.0,2.0,1.0,,,918525.0,110909.0
Pseudotephritis corticalis,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",2.0,4.0,1.0,,,110893.0,
Seioptera vibrans,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,iNat,SyDip",34.0,41.0,1.0,,,110911.0,
Tetanops contarinii,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Tetanops corsicana,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Tetanops flavescens,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Tetanops laticeps,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Tetanops myopina,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",23.0,25.0,0.0,,,110907.0,
Tetanops myopinus,Arthropoda,Insecta,Diptera,Ulidiidae,BOLD,2.0,3.0,1.0,,,483238.0,
Tetanops psammophila,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Tetanops sintenisi,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",3.0,4.0,1.0,,,110906.0,
Timia (Empyelocera) abstersa,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,SyDip,gap,,
Timia (Empyelocera) camillae,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",1.0,4.0,0.0,SyDip,,254799.0,
Timia (Empyelocera) melanorrhina,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,SyDip,gap,,
Timia (Empyelocera) xanthaspis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",0.0,3.0,0.0,SyDip,gap,956397.0,
Timia (Timia) nigripes,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",1.0,6.0,0.0,,,254790.0,
Timia erythrocephala,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",2.0,4.0,1.0,,,110913.0,
Timia nigrimana,Arthropoda,Insecta,Diptera,Ulidiidae,FE,0.0,4.0,0.0,,gap,956392.0,
Ulidia albidipennis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Ulidia apicalis,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",5.0,6.0,1.0,,,470667.0,
Ulidia atrata,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Ulidia erythrophthalma,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Ulidia facialis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,SyDip,gap,,
Ulidia megacephala,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",1.0,1.0,1.0,,,654688.0,
Ulidia nigripennis,Arthropoda,Insecta,Diptera,Ulidiidae,"BOLD,FE,SyDip",12.0,12.0,0.0,,,285175.0,
Ulidia parallela,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
Ulidia ruficeps,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",1.0,1.0,1.0,,,654689.0,
Ulidiopsis mirabilis,Arthropoda,Insecta,Diptera,Ulidiidae,"FE,SyDip",,,,,gap,,
