species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Angarotipula tumidicornis,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,SyDip",21.0,26.0,1.0,,,447237.0,
Ctenophora (Cnemoncosis) fastuosa,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Ctenophora (Cnemoncosis) festiva,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat,SyDip",6.0,7.0,0.0,,,786864.0,
Ctenophora (Cnemoncosis) ornata,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat,SyDip",8.0,8.0,1.0,,,941134.0,
Ctenophora (Ctenophora) elegans,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat,SyDip",2.0,2.0,1.0,SyDip,,786859.0,
Ctenophora (Ctenophora) flaveolata,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat,SyDip",7.0,8.0,0.0,SyDip,,1062051.0,
Ctenophora (Ctenophora) guttata,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,SyDip",1.0,3.0,1.0,,,451245.0,
Ctenophora (Ctenophora) pectinicornis,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat,SyDip",10.0,11.0,1.0,SyDip,,453289.0,
Ctenophora (Ctenophora) tricolor,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Ctenophora (Xiphuromorpha) sibirica,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Ctenophora nigriceps,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE",2.0,2.0,1.0,,,453297.0,
Dictenidia bimaculata,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat,SyDip",481.0,521.0,3.0,SyDip,,447249.0,261166.0
Dolichopeza (Dolichopeza) albipes,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,SyDip",6.0,6.0,1.0,SyDip,,451248.0,
Dolichopeza (Dolichopeza) bifida,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,SyDip",4.0,5.0,1.0,,,454778.0,
Dolichopeza (Dolichopeza) fuscipes,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Dolichopeza (Dolichopeza) hirsuticauda,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Dolichopeza (Dolichopeza) hispanica,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Dolichopeza (Dolichopeza) nitida,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Dolichopeza (Oropeza) modesta,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,SyDip,gap,,
Indotipula walkeri,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat,SyDip",8.0,24.0,1.0,,,264817.0,
Nephrotoma aculeata,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,SyDip",36.0,38.0,1.0,,,313482.0,
Nephrotoma analis,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,SyDip",18.0,18.0,1.0,,,313481.0,
Nephrotoma antithrix,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Nephrotoma appendiculata,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat",83.0,86.0,2.0,,,237270.0,
Nephrotoma austriaca,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Nephrotoma beckeri,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Nephrotoma brevipennis,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
Nephrotoma cornicina,Arthropoda,Insecta,Diptera,Tipulidae,"BOLD,FE,iNat",199.0,203.0,1.0,,,456944.0,
Nephrotoma cretensis,Arthropoda,Insecta,Diptera,Tipulidae,"FE,SyDip",,,,,gap,,
