species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Simulium (Hellichiella) usovae,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",10.0,10.0,1.0,SyDip,,69902.0,
Simulium (Hemicnetha) giganteum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Montisimulium) alizadei,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Montisimulium) montium,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Morops) longirostre,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",74.0,76.0,1.0,SyDip,,8893.0,
Simulium (Nevermannia) angustatum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) angustitarse,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",6.0,9.0,1.0,SyDip,,354368.0,
Simulium (Nevermannia) armoricanum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",5.0,10.0,2.0,,,789393.0,
Simulium (Nevermannia) beltukovae,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",11.0,11.0,1.0,SyDip,,354369.0,
Simulium (Nevermannia) bicorne,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",4.0,5.0,1.0,SyDip,,354370.0,
Simulium (Nevermannia) brevidens,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",11.0,11.0,2.0,SyDip,,760728.0,
Simulium (Nevermannia) carpathicum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) carthusiense,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",28.0,30.0,1.0,,,727922.0,
Simulium (Nevermannia) codreanui,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) corniferum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) costatum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",29.0,34.0,2.0,,,111789.0,
Simulium (Nevermannia) crenobium,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",9.0,9.0,1.0,SyDip,,111787.0,
Simulium (Nevermannia) cryophilum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",63.0,70.0,5.0,SyDip,,354371.0,
Simulium (Nevermannia) curvans,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",20.0,20.0,1.0,SyDip,,69900.0,
Simulium (Nevermannia) djafarovi,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) dolomitense,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) dunfellense,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,789401.0,
Simulium (Nevermannia) elatum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) elburnum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) erectum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) florae,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) fontinale,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",7.0,7.0,2.0,,,86304.0,
Simulium (Nevermannia) fontium,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) fucense,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) gomphocorne,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) ibleum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",1.0,1.0,1.0,SyDip,,1150074.0,
Simulium (Nevermannia) juxtacrenobium,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",19.0,19.0,2.0,,,111786.0,
Simulium (Nevermannia) kuznetzovi,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Nevermannia) lidiae,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) lundstromi,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",23.0,35.0,1.0,SyDip,,354367.0,
Simulium (Nevermannia) marsicanum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) meigeni,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) naturale,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",0.0,3.0,0.0,,gap,1161418.0,
Simulium (Nevermannia) oligotuberculatum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) quasidecolletum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Nevermannia) ruficorne,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",119.0,120.0,3.0,,,778639.0,
Simulium (Nevermannia) silvestre,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",190.0,190.0,1.0,SyDip,,8457.0,
Simulium (Nevermannia) tauricum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) timondavidi,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Nevermannia) tricrenum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Nevermannia) urbanum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,789423.0,
Simulium (Nevermannia) vernum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",61.0,76.0,6.0,SyDip,,69898.0,
Simulium (Obuchovia) adornatum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Obuchovia) auricoma,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",5.0,17.0,1.0,,,778637.0,
Simulium (Obuchovia) brevifile,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Obuchovia) continii,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Obuchovia) galloprovinciale,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",2.0,7.0,1.0,,,760729.0,
Simulium (Obuchovia) ibericum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Obuchovia) karasuae,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Obuchovia) popowae,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Obuchovia) segusina,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Parabyssodon) transiens,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,354366.0,
Simulium (Pomeroyellum) unicornutum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",0.0,1.0,0.0,,gap,727923.0,
Simulium (Psilozia) vittatum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",546.0,554.0,1.0,SyDip,,111796.0,
Simulium (Schoenbaueria) annulitarse,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",8.0,8.0,0.0,,,9193.0,
Simulium (Schoenbaueria) dendrofilum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",1.0,3.0,1.0,SyDip,,354372.0,
Simulium (Schoenbaueria) ivashchenkoi,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Schoenbaueria) patrushevae,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Schoenbaueria) pusillum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",13.0,14.0,1.0,,,69904.0,
Simulium (Schoenbaueria) rangiferinum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Schoenbaueria) rubzovium,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Schoenbaueria) subpusillum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",604.0,607.0,1.0,,,8469.0,
Simulium (Simulium) alajense,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) argyreatum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",40.0,42.0,2.0,,,69899.0,
Simulium (Simulium) banaticum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) baracorne,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) bezzii,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",21.0,27.0,5.0,SyDip,,656171.0,
Simulium (Simulium) bimaculatum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) bronchiale,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) bukovskii,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) cholodkovskii,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) colombaschense,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) corpulentum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) croaticum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) curvistyle,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) debacli,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) decimatum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",58.0,58.0,1.0,,,8373.0,
Simulium (Simulium) degrangei,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",34.0,36.0,4.0,,,521433.0,
Simulium (Simulium) deserticola,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) desertorum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) exile,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) fontanum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) frigidum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) fuscum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) gabovae,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) gusevi,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) hispaniola,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) ibariense,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) intermedium,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",68.0,80.0,2.0,,,354373.0,
Simulium (Simulium) janzeni,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",1.0,5.0,1.0,,,354378.0,
Simulium (Simulium) kerisorum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) kiritshenkoi,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",14.0,23.0,2.0,,,653943.0,
Simulium (Simulium) latimentum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) liriense,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) longipalpe,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",2.0,2.0,1.0,,,400084.0,
Simulium (Simulium) maximum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",8.0,8.0,0.0,SyDip,,1155204.0,
Simulium (Simulium) monticola,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",59.0,62.0,1.0,,,111797.0,
Simulium (Simulium) monticoloides,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) morsitans,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",30.0,32.0,1.0,,,165721.0,
Simulium (Simulium) murmanum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",58.0,58.0,4.0,,,50818.0,
Simulium (Simulium) nanum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) noelleri,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",77.0,89.0,1.0,,,8452.0,
Simulium (Simulium) ornatum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",124.0,136.0,6.0,,,329065.0,
Simulium (Simulium) paramorsitans,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",2.0,3.0,1.0,,,354377.0,
Simulium (Simulium) parvum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) pitense,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) polare,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) pontinum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) posticatum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",17.0,18.0,1.0,,,354376.0,
Simulium (Simulium) promorsitans,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) reptans,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",138.0,141.0,3.0,SyDip,,165722.0,656177.0
Simulium (Simulium) rivosecchii,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) rotundatum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) rubtzovi,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",4.0,4.0,0.0,,,257688.0,254941.0
Simulium (Simulium) savici,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) schamili,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) semushini,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) shevtshenkovae,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) simoffi,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) simulans,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) splendidum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) subtile,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) tarnogradskii,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) trifasciatum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",13.0,15.0,2.0,,,760730.0,
Simulium (Simulium) truncatum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",54.0,55.0,1.0,SyDip,,8205.0,
Simulium (Simulium) tuberosum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",96.0,100.0,5.0,SyDip,,8805.0,
Simulium (Simulium) tumulosum,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) variegatum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",45.0,51.0,3.0,,,760731.0,
Simulium (Simulium) verecundum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,SyDip",56.0,56.0,1.0,,,211923.0,
Simulium (Simulium) vigintifile,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
Simulium (Simulium) voilense,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Simulium) vulgare,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",13.0,13.0,1.0,,,9221.0,
Simulium (Simulium) xanthinum,Arthropoda,Insecta,Diptera,Simuliidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,727925.0,
Simulium (Simulium) zetterstedti,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,,gap,,
Simulium (Wilhelmia) angustifurca,Arthropoda,Insecta,Diptera,Simuliidae,"FE,SyDip",,,,SyDip,gap,,
