species,Phylum,Class,Order,Family,source,speciemens barcoded,speciemens,public BINs,verified by,status,BOLD taxid,Unnamed: 12
Fannia collini,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",4.0,4.0,1.0,,,918489.0,
Fannia coracina,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",22.0,27.0,2.0,,,483258.0,
Fannia corvina,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",245.0,251.0,1.0,,,228524.0,
Fannia cothurnata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",1.0,1.0,0.0,,,1067755.0,
Fannia difficilis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",30.0,33.0,1.0,,,483634.0,
Fannia falcata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,SyDip",11.0,12.0,1.0,,,228514.0,
Fannia fasciculata,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia fuscitibia,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",11.0,11.0,1.0,,,228518.0,
Fannia fuscula,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",49.0,56.0,2.0,,,483605.0,
Fannia genualis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",29.0,30.0,1.0,,,483568.0,
Fannia gotlandica,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,510585.0,
Fannia hirticeps,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",9.0,12.0,1.0,,,510542.0,
Fannia hirundinis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,805604.0,
Fannia immaculata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",15.0,18.0,2.0,SyDip,,397201.0,644371.0
Fannia immutica,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",4.0,5.0,1.0,,,397199.0,
Fannia incisurata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",14.0,17.0,1.0,SyDip,,397196.0,700771.0
Fannia krimensis,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia latifrontalis,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia latipalpis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",13.0,15.0,2.0,,,644364.0,
Fannia lepida,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",19.0,27.0,2.0,,,483743.0,
Fannia leucosticta,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",8.0,16.0,1.0,,,789073.0,
Fannia limbata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,1023167.0,
Fannia lineata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",3.0,3.0,0.0,,,1140924.0,
Fannia lucidula,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE",9.0,9.0,0.0,,,1067757.0,
Fannia lugubrina,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",56.0,60.0,2.0,,,228517.0,
Fannia lustrator,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",56.0,63.0,1.0,,,468376.0,
Fannia manicata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",36.0,40.0,1.0,,,168884.0,
Fannia melania,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",2.0,2.0,0.0,,,1067758.0,
Fannia metallipennis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",20.0,27.0,1.0,,,397187.0,
Fannia minutipalpis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",29.0,31.0,2.0,,,483295.0,
Fannia mollissima,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",21.0,32.0,1.0,,,483279.0,
Fannia monilis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",29.0,36.0,2.0,SyDip,,482216.0,407137.0
Fannia monticola,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia mutica,Arthropoda,Insecta,Diptera,Fanniidae,BOLD,11.0,11.0,1.0,,,397184.0,
Fannia nidica,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",3.0,5.0,0.0,,,644365.0,
Fannia norvegica,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",3.0,3.0,1.0,,,700770.0,
Fannia novalis,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia ornata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",25.0,28.0,1.0,SyDip,,644366.0,
Fannia pallitibia,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",13.0,17.0,1.0,,,467419.0,
Fannia parva,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",45.0,45.0,1.0,,,483584.0,
Fannia pauli,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",6.0,6.0,1.0,,,644370.0,
Fannia polychaeta,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",116.0,121.0,3.0,,,483562.0,
Fannia postica,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",126.0,132.0,3.0,,,228516.0,
Fannia posticata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",2.0,5.0,1.0,,,483245.0,
Fannia pseudonorvegica,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia pubescens,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia pusio,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",24.0,166.0,3.0,,,482217.0,
Fannia rabdionata,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia ringdahlana,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",6.0,12.0,1.0,,,467420.0,
Fannia rondanii,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",17.0,32.0,2.0,,,467421.0,
Fannia serena,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",39.0,52.0,3.0,,,350377.0,
Fannia similis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",15.0,23.0,1.0,,,453934.0,
Fannia sociella,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",264.0,272.0,1.0,,,397188.0,
Fannia spathiophora,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",1814.0,1822.0,2.0,,,350369.0,
Fannia speciosa,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",8.0,9.0,1.0,,,644373.0,
Fannia stigi,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia subatripes,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia subpellucens,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",172.0,176.0,3.0,,,397183.0,
Fannia subpubescens,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",11.0,11.0,1.0,,,397198.0,
Fannia subsimilis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",2.0,5.0,0.0,,,644367.0,
Fannia tuberculata,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",2.0,3.0,0.0,,,983658.0,
Fannia tunisiae,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia umbratica,Arthropoda,Insecta,Diptera,Fanniidae,"FE,SyDip",,,,,gap,,
Fannia umbrosa,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",6.0,12.0,1.0,,,469834.0,
Fannia verrallii,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",50.0,51.0,2.0,,,467422.0,397194.0
Fannia vesparia,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",4.0,6.0,1.0,,,700772.0,
Fannia vespertilionis,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",1.0,1.0,1.0,,,510586.0,
Piezura graminicola,Arthropoda,Insecta,Diptera,Fanniidae,"BOLD,FE,SyDip",47.0,50.0,2.0,,,669589.0,483581.0
