"","x"
"1",0.9284
"2",0.8978
"3",0.8922
"4",0.891
"5",0.8904
"6",0.8791
"7",0.8768
"8",0.8764
"9",0.8764
"10",0.8762
"11",0.8689
"12",0.853
"13",0.8489
"14",0.8472
"15",0.8441
"16",0.8425
"17",0.8386
"18",0.8338
"19",0.8316
"20",0.8316
"21",0.8314
"22",0.829
"23",0.8242
"24",0.8209
"25",0.8184
"26",0.8122
"27",0.8076
"28",0.8051
"29",0.8042
"30",0.8028
"31",0.801
"32",0.7982
"33",0.7968
"34",0.7948
"35",0.794
"36",0.7848
"37",0.7832
"38",0.7828
"39",0.7828
"40",0.7824
"41",0.7754
"42",0.7743
"43",0.7692
"44",0.7674
"45",0.767
"46",0.759
"47",0.7547
"48",0.7512
"49",0.749
"50",0.7398
"51",0.7378
"52",0.7351
"53",0.7317
"54",0.7314
"55",0.7275
"56",0.7242
"57",0.7239
"58",0.7202
"59",0.7202
"60",0.72
"61",0.72
"62",0.7188
"63",0.716
"64",0.7134
"65",0.7132
"66",0.7119
"67",0.7071
"68",0.7054
"69",0.7044
"70",0.7022
"71",0.6944
"72",0.69
"73",0.6855
"74",0.6844
"75",0.6834
"76",0.6821
"77",0.6767
"78",0.675
"79",0.67
"80",0.667
"81",0.6638
"82",0.6611
"83",0.6602
"84",0.6597
"85",0.659
"86",0.6588
"87",0.6568
"88",0.6555
"89",0.6328
"90",0.6325
"91",0.6258
"92",0.6227
"93",0.6082
"94",0.594
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
