"","x"
"1",0.9142
"2",0.9078
"3",0.8872
"4",0.8836
"5",0.8818
"6",0.858
"7",0.8534
"8",0.8404
"9",0.8358
"10",0.8305
"11",0.8266
"12",0.8256
"13",0.8144
"14",0.808
"15",0.8061
"16",0.806
"17",0.8046
"18",0.8
"19",0.7979
"20",0.7913
"21",0.7866
"22",0.7866
"23",0.7824
"24",0.7818
"25",0.7806
"26",0.7788
"27",0.7785
"28",0.7765
"29",0.7734
"30",0.7732
"31",0.7731
"32",0.7726
"33",0.7724
"34",0.7712
"35",0.7696
"36",0.7626
"37",0.7607
"38",0.76
"39",0.7572
"40",0.7553
"41",0.7546
"42",0.7542
"43",0.7519
"44",0.7486
"45",0.7478
"46",0.7404
"47",0.7395
"48",0.7392
"49",0.7315
"50",0.7305
"51",0.7214
"52",0.7206
"53",0.7178
"54",0.7172
"55",0.7138
"56",0.7133
"57",0.7127
"58",0.711
"59",0.7099
"60",0.707
"61",0.7068
"62",0.7064
"63",0.7023
"64",0.7009
"65",0.696
"66",0.6936
"67",0.6926
"68",0.6867
"69",0.6825
"70",0.6759
"71",0.6672
"72",0.666
"73",0.6658
"74",0.664
"75",0.6544
"76",0.6517
"77",0.6489
"78",0.6442
"79",0.6438
"80",0.6346
"81",0.6292
"82",0.6275
"83",0.6233
"84",0.6195
"85",0.6195
"86",0.6162
"87",0.5957
"88",0.5945
"89",0.5914
"90",0.5881
"91",0.5812
"92",0.576
"93",0.5467
"94",0.527
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
