"","x"
"1",0.799666666666667
"2",0.797142857142857
"3",0.760333333333333
"4",0.758142857142857
"5",0.740738095238095
"6",0.734285714285714
"7",0.732238095238095
"8",0.731761904761905
"9",0.726428571428571
"10",0.722047619047619
"11",0.721857142857143
"12",0.720333333333333
"13",0.718809523809524
"14",0.717357142857143
"15",0.716428571428571
"16",0.715285714285714
"17",0.709857142857143
"18",0.707857142857143
"19",0.704857142857143
"20",0.700547619047619
"21",0.696095238095238
"22",0.693809523809524
"23",0.693
"24",0.689047619047619
"25",0.687761904761905
"26",0.687238095238095
"27",0.685976190476191
"28",0.680809523809524
"29",0.679047619047619
"30",0.67847619047619
"31",0.678333333333333
"32",0.678142857142857
"33",0.676190476190476
"34",0.671047619047619
"35",0.67052380952381
"36",0.670380952380952
"37",0.668904761904762
"38",0.668285714285714
"39",0.668285714285714
"40",0.667380952380952
"41",0.665809523809524
"42",0.664190476190476
"43",0.662880952380952
"44",0.661619047619048
"45",0.658666666666667
"46",0.658619047619048
"47",0.658285714285714
"48",0.656428571428571
"49",0.655333333333333
"50",0.654619047619048
"51",0.653666666666667
"52",0.652619047619048
"53",0.65252380952381
"54",0.65247619047619
"55",0.652142857142857
"56",0.651857142857143
"57",0.651571428571429
"58",0.650428571428571
"59",0.649714285714286
"60",0.648428571428571
"61",0.647857142857143
"62",0.64747619047619
"63",0.646285714285714
"64",0.645190476190476
"65",0.644333333333333
"66",0.640380952380952
"67",0.640190476190476
"68",0.639357142857143
"69",0.633428571428571
"70",0.632619047619048
"71",0.630666666666667
"72",0.629380952380952
"73",0.627761904761905
"74",0.626238095238095
"75",0.620666666666667
"76",0.620523809523809
"77",0.620047619047619
"78",0.617904761904762
"79",0.613285714285714
"80",0.611904761904762
"81",0.607666666666667
"82",0.604571428571429
"83",0.604380952380952
"84",0.603238095238095
"85",0.601047619047619
"86",0.595904761904762
"87",0.595214285714286
"88",0.594142857142857
"89",0.593380952380952
"90",0.592238095238095
"91",0.588
"92",0.587095238095238
"93",0.586952380952381
"94",0.583857142857143
"95",0.582095238095238
"96",0.57347619047619
"97",0.566904761904762
"98",0.564
"99",0.5
