"","x"
"1",0.9398
"2",0.9256
"3",0.8944
"4",0.8918
"5",0.8718
"6",0.8636
"7",0.8608
"8",0.8588
"9",0.8556
"10",0.855
"11",0.8472
"12",0.8456
"13",0.8426
"14",0.8372
"15",0.8348
"16",0.8332
"17",0.8316
"18",0.831
"19",0.8063
"20",0.805
"21",0.8
"22",0.794
"23",0.7918
"24",0.7874
"25",0.7835
"26",0.7784
"27",0.7752
"28",0.7751
"29",0.774
"30",0.773
"31",0.7712
"32",0.7708
"33",0.7682
"34",0.7635
"35",0.7585
"36",0.7585
"37",0.7583
"38",0.7558
"39",0.7549
"40",0.7534
"41",0.7502
"42",0.7448
"43",0.7419
"44",0.7392
"45",0.739
"46",0.7388
"47",0.7388
"48",0.7359
"49",0.7357
"50",0.7342
"51",0.7316
"52",0.7303
"53",0.7264
"54",0.726
"55",0.7248
"56",0.7202
"57",0.7187
"58",0.7175
"59",0.7158
"60",0.7156
"61",0.7144
"62",0.7122
"63",0.7108
"64",0.7038
"65",0.7001
"66",0.6977
"67",0.693
"68",0.6924
"69",0.6924
"70",0.6878
"71",0.6874
"72",0.6853
"73",0.6828
"74",0.6817
"75",0.6697
"76",0.662
"77",0.6608
"78",0.6559
"79",0.6543
"80",0.6521
"81",0.6481
"82",0.6358
"83",0.6309
"84",0.6153
"85",0.6139
"86",0.6053
"87",0.6005
"88",0.5889
"89",0.5728
"90",0.5461
"91",0.5167
"92",0.5
"93",0.5
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
