"","x"
"1",0.841222222222222
"2",0.835888888888889
"3",0.822444444444444
"4",0.818222222222222
"5",0.787333333333333
"6",0.783444444444444
"7",0.776222222222222
"8",0.774555555555556
"9",0.7685
"10",0.754222222222222
"11",0.744
"12",0.739388888888889
"13",0.737777777777778
"14",0.736
"15",0.735666666666667
"16",0.734555555555556
"17",0.732666666666667
"18",0.729555555555556
"19",0.718555555555556
"20",0.717944444444444
"21",0.717
"22",0.716444444444444
"23",0.713444444444444
"24",0.7125
"25",0.712333333333333
"26",0.711444444444444
"27",0.709
"28",0.706222222222222
"29",0.706055555555556
"30",0.705777777777778
"31",0.702611111111111
"32",0.701055555555556
"33",0.700888888888889
"34",0.691666666666667
"35",0.691111111111111
"36",0.686888888888889
"37",0.6725
"38",0.671222222222222
"39",0.670333333333333
"40",0.667277777777778
"41",0.665944444444444
"42",0.664388888888889
"43",0.659277777777778
"44",0.658
"45",0.657944444444444
"46",0.655666666666667
"47",0.655666666666667
"48",0.651277777777778
"49",0.649722222222222
"50",0.646166666666667
"51",0.646
"52",0.643
"53",0.642722222222222
"54",0.642444444444444
"55",0.639777777777778
"56",0.6375
"57",0.635555555555556
"58",0.634
"59",0.632944444444444
"60",0.632388888888889
"61",0.631944444444444
"62",0.629777777777778
"63",0.629222222222222
"64",0.629166666666667
"65",0.622944444444444
"66",0.618277777777778
"67",0.617611111111111
"68",0.613888888888889
"69",0.613277777777778
"70",0.612944444444444
"71",0.611888888888889
"72",0.611666666666667
"73",0.603888888888889
"74",0.601833333333333
"75",0.599111111111111
"76",0.595888888888889
"77",0.595833333333333
"78",0.594888888888889
"79",0.578777777777778
"80",0.568222222222222
"81",0.563777777777778
"82",0.548722222222222
"83",0.541944444444444
"84",0.536611111111111
"85",0.503888888888889
"86",0.5
"87",0.5
"88",0.5
"89",0.5
"90",0.5
"91",0.5
"92",0.5
"93",0.5
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.494944444444444
"99",0.430777777777778
