"","x"
"1",0.732826086956522
"2",0.732586956521739
"3",0.725391304347826
"4",0.723739130434783
"5",0.722826086956522
"6",0.721391304347826
"7",0.720739130434783
"8",0.705565217391304
"9",0.704739130434783
"10",0.704347826086957
"11",0.703260869565217
"12",0.701130434782609
"13",0.694913043478261
"14",0.694304347826087
"15",0.694217391304348
"16",0.692739130434783
"17",0.690521739130435
"18",0.68795652173913
"19",0.686608695652174
"20",0.684173913043478
"21",0.682630434782609
"22",0.68254347826087
"23",0.681391304347826
"24",0.680413043478261
"25",0.678652173913043
"26",0.674086956521739
"27",0.672239130434783
"28",0.669434782608696
"29",0.668782608695652
"30",0.667391304347826
"31",0.666891304347826
"32",0.666847826086956
"33",0.666260869565217
"34",0.665652173913043
"35",0.663478260869565
"36",0.660869565217391
"37",0.660130434782609
"38",0.659130434782609
"39",0.657739130434783
"40",0.657391304347826
"41",0.656739130434783
"42",0.656173913043478
"43",0.654782608695652
"44",0.653086956521739
"45",0.652217391304348
"46",0.65004347826087
"47",0.64904347826087
"48",0.649
"49",0.64895652173913
"50",0.648521739130435
"51",0.648434782608696
"52",0.646021739130435
"53",0.644478260869565
"54",0.64395652173913
"55",0.643521739130435
"56",0.643347826086957
"57",0.637739130434783
"58",0.636173913043478
"59",0.634586956521739
"60",0.633217391304348
"61",0.630521739130435
"62",0.628065217391304
"63",0.626717391304348
"64",0.626195652173913
"65",0.623913043478261
"66",0.621347826086956
"67",0.619804347826087
"68",0.619695652173913
"69",0.618434782608696
"70",0.616695652173913
"71",0.616608695652174
"72",0.616173913043478
"73",0.609608695652174
"74",0.608478260869565
"75",0.607826086956522
"76",0.607739130434783
"77",0.600173913043478
"78",0.598869565217391
"79",0.597782608695652
"80",0.597652173913043
"81",0.597108695652174
"82",0.593130434782609
"83",0.592304347826087
"84",0.591934782608696
"85",0.591434782608696
"86",0.590304347826087
"87",0.589521739130435
"88",0.588739130434783
"89",0.583413043478261
"90",0.582652173913043
"91",0.582565217391304
"92",0.580608695652174
"93",0.575130434782609
"94",0.57504347826087
"95",0.56895652173913
"96",0.567130434782609
"97",0.548478260869565
"98",0.536869565217391
"99",0.512521739130435
