"","x"
"1",0.9312
"2",0.9111
"3",0.8944
"4",0.8892
"5",0.8685
"6",0.8624
"7",0.8582
"8",0.8564
"9",0.8512
"10",0.8508
"11",0.8384
"12",0.8375
"13",0.8354
"14",0.8342
"15",0.8332
"16",0.833
"17",0.823
"18",0.8221
"19",0.8148
"20",0.8133
"21",0.8114
"22",0.8061
"23",0.8061
"24",0.8055
"25",0.8052
"26",0.802
"27",0.8014
"28",0.795
"29",0.7947
"30",0.788
"31",0.7817
"32",0.7775
"33",0.7764
"34",0.7729
"35",0.7728
"36",0.7727
"37",0.7718
"38",0.7707
"39",0.7699
"40",0.7649
"41",0.7646
"42",0.7628
"43",0.7625
"44",0.7613
"45",0.7571
"46",0.754
"47",0.7536
"48",0.753
"49",0.7512
"50",0.7494
"51",0.749
"52",0.746
"53",0.7435
"54",0.741
"55",0.734
"56",0.7315
"57",0.7278
"58",0.7211
"59",0.72
"60",0.7178
"61",0.7176
"62",0.7148
"63",0.704
"64",0.7033
"65",0.6979
"66",0.697
"67",0.6964
"68",0.6933
"69",0.692
"70",0.6912
"71",0.687
"72",0.6857
"73",0.6806
"74",0.6801
"75",0.6752
"76",0.6725
"77",0.6642
"78",0.6571
"79",0.6565
"80",0.6547
"81",0.6538
"82",0.6508
"83",0.6506
"84",0.6488
"85",0.6454
"86",0.6439
"87",0.6394
"88",0.6314
"89",0.6303
"90",0.6209
"91",0.6192
"92",0.6047
"93",0.5828
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
