"","x"
"1",0.8563
"2",0.8452
"3",0.8122
"4",0.8102
"5",0.8014
"6",0.795
"7",0.7848
"8",0.7836
"9",0.7781
"10",0.77305
"11",0.7684
"12",0.76725
"13",0.7661
"14",0.7647
"15",0.7629
"16",0.7573
"17",0.7571
"18",0.7507
"19",0.7493
"20",0.7466
"21",0.7465
"22",0.7456
"23",0.7454
"24",0.7436
"25",0.7419
"26",0.741
"27",0.7409
"28",0.7341
"29",0.73255
"30",0.73075
"31",0.7305
"32",0.7293
"33",0.7273
"34",0.727
"35",0.7261
"36",0.7199
"37",0.7182
"38",0.7167
"39",0.7156
"40",0.7152
"41",0.70755
"42",0.70285
"43",0.6978
"44",0.6941
"45",0.6941
"46",0.693
"47",0.6889
"48",0.6849
"49",0.6837
"50",0.6834
"51",0.6806
"52",0.6784
"53",0.67815
"54",0.6781
"55",0.676
"56",0.6751
"57",0.6699
"58",0.6684
"59",0.66755
"60",0.6658
"61",0.66555
"62",0.66385
"63",0.6637
"64",0.6633
"65",0.658
"66",0.6573
"67",0.6549
"68",0.6545
"69",0.65345
"70",0.6529
"71",0.6512
"72",0.64915
"73",0.6458
"74",0.6422
"75",0.641
"76",0.6382
"77",0.6342
"78",0.62635
"79",0.6262
"80",0.6247
"81",0.62415
"82",0.6237
"83",0.6173
"84",0.6148
"85",0.614
"86",0.61175
"87",0.6038
"88",0.59945
"89",0.5962
"90",0.5907
"91",0.58885
"92",0.58835
"93",0.58345
"94",0.57535
"95",0.57355
"96",0.56255
"97",0.56155
"98",0.5279
"99",0.5254
