"","x"
"1",0.9209
"2",0.8944
"3",0.8866
"4",0.8792
"5",0.8734
"6",0.8593
"7",0.8369
"8",0.8347
"9",0.8316
"10",0.8314
"11",0.8227
"12",0.8213
"13",0.8179
"14",0.8152
"15",0.8139
"16",0.8108
"17",0.8104
"18",0.81
"19",0.81
"20",0.8006
"21",0.7938
"22",0.7924
"23",0.7909
"24",0.7862
"25",0.7836
"26",0.7738
"27",0.7722
"28",0.7702
"29",0.767
"30",0.767
"31",0.7627
"32",0.7624
"33",0.7614
"34",0.7589
"35",0.7579
"36",0.7542
"37",0.749
"38",0.7458
"39",0.7434
"40",0.7428
"41",0.7427
"42",0.739
"43",0.7388
"44",0.7364
"45",0.7328
"46",0.7318
"47",0.7267
"48",0.7266
"49",0.7253
"50",0.7182
"51",0.7102
"52",0.7094
"53",0.7055
"54",0.7048
"55",0.704
"56",0.704
"57",0.7037
"58",0.701
"59",0.6994
"60",0.6956
"61",0.6936
"62",0.6918
"63",0.6877
"64",0.6838
"65",0.6787
"66",0.6771
"67",0.6747
"68",0.6739
"69",0.6726
"70",0.6693
"71",0.6679
"72",0.6648
"73",0.6634
"74",0.659
"75",0.6465
"76",0.6428
"77",0.6393
"78",0.637
"79",0.6344
"80",0.6284
"81",0.6102
"82",0.5934
"83",0.5822
"84",0.5734
"85",0.549
"86",0.5476
"87",0.541
"88",0.5
"89",0.5
"90",0.5
"91",0.5
"92",0.5
"93",0.5
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
