"","x"
"1",0.9342
"2",0.9257
"3",0.9113
"4",0.8978
"5",0.8916
"6",0.8908
"7",0.8783
"8",0.8778
"9",0.8762
"10",0.8758
"11",0.8616
"12",0.8604
"13",0.8563
"14",0.8548
"15",0.853
"16",0.8521
"17",0.8458
"18",0.8456
"19",0.8428
"20",0.832
"21",0.8293
"22",0.827
"23",0.8174
"24",0.8153
"25",0.8087
"26",0.8082
"27",0.8027
"28",0.8006
"29",0.7958
"30",0.792
"31",0.7892
"32",0.781
"33",0.7797
"34",0.7765
"35",0.7737
"36",0.7728
"37",0.7724
"38",0.7722
"39",0.7662
"40",0.7657
"41",0.7643
"42",0.7628
"43",0.7622
"44",0.7574
"45",0.7554
"46",0.7506
"47",0.7466
"48",0.7373
"49",0.7327
"50",0.7312
"51",0.7302
"52",0.729
"53",0.7277
"54",0.7225
"55",0.7224
"56",0.718
"57",0.7174
"58",0.714
"59",0.7136
"60",0.7122
"61",0.7095
"62",0.7057
"63",0.7044
"64",0.7028
"65",0.7004
"66",0.6972
"67",0.692
"68",0.6914
"69",0.689
"70",0.6838
"71",0.678
"72",0.6767
"73",0.6721
"74",0.6697
"75",0.6572
"76",0.6553
"77",0.6553
"78",0.6552
"79",0.6429
"80",0.6424
"81",0.6361
"82",0.635
"83",0.6344
"84",0.6317
"85",0.6252
"86",0.6216
"87",0.6193
"88",0.6181
"89",0.6139
"90",0.6011
"91",0.5889
"92",0.5885
"93",0.5737
"94",0.5
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
