Raw value,Corresponding cumulative value,Corresponding Logistic value,Fractional area,Training omission,Test omission
9.65616E-5,26.005156928,0.330636822,0.294041192,0,0
9.75172E-5,26.257346887,0.332819837,0.291441712,0,0
9.82005E-5,26.5019476,0.334372265,0.288942212,0,0
9.91744E-5,26.758578824,0.336572233,0.286342731,0.2,0
9.99377E-5,27.007397456,0.338286201,0.283843231,0.2,0
1.0093E-4,27.258528472,0.340502539,0.281343731,0.2,0
1.02044E-4,27.501997028,0.34297043,0.278944211,0.2,0
1.02895E-4,27.758187193,0.34484429,0.276444711,0.2,0
1.03696E-4,28.006067968,0.346599356,0.274045191,0.2,0
1.04744E-4,28.266721473,0.348879344,0.271545691,0.2,0
1.0585E-4,28.508822999,0.351269686,0.269246151,0.2,0
1.06796E-4,28.753508522,0.353298882,0.266946611,0.2,0
1.07779E-4,29.00030738,0.355396265,0.264647071,0.2,0
1.08972E-4,29.260488783,0.357921546,0.26224755,0.2,0
1.09661E-4,29.501011126,0.359371942,0.26004799,0.2,0
1.10639E-4,29.754323584,0.361417018,0.25774845,0.2,0
1.11155E-4,30.009396031,0.362491972,0.25544891,0.2,0
1.11946E-4,30.254990882,0.36413224,0.25324935,0.2,0
1.13046E-4,30.502539389,0.366400907,0.25104979,0.2,0
1.13922E-4,30.752151633,0.368193073,0.24885023,0.2,0
1.14967E-4,31.004131907,0.370320798,0.24665067,0.2,0
1.16002E-4,31.258302682,0.372413269,0.24445111,0.2,0
1.17001E-4,31.502947989,0.374418827,0.24235153,0.2,0
1.17957E-4,31.761179898,0.376326433,0.24015197,0.2,0
1.18726E-4,32.00972407,0.37785257,0.23805239,0.2,0
1.20122E-4,32.260533733,0.380605121,0.235952809,0.2,0
1.21045E-4,32.501648869,0.382411769,0.233953209,0.2,0
1.22253E-4,32.757059195,0.384760081,0.231853629,0.2,0
1.2344E-4,33.003021033,0.387048787,0.229854029,0.2,0
1.24209E-4,33.250807569,0.388524354,0.227854429,0.2,0
1.25323E-4,33.500250206,0.390647527,0.225854829,0.2,0
1.2604E-4,33.751769908,0.392005033,0.223855229,0.2,0
1.26968E-4,34.005147454,0.39375647,0.221855629,0.2,0
1.28089E-4,34.260140721,0.395856471,0.219856029,0.2,0
1.29348E-4,34.504870511,0.398198096,0.217956409,0.2,0
1.30139E-4,34.751551323,0.39965871,0.216056789,0.2,0
1.31428E-4,35.01326821,0.402026704,0.214057189,0.2,0
1.32553E-4,35.250984889,0.404077466,0.212257548,0.2,0
1.34354E-4,35.504496513,0.407331691,0.210357928,0.2,0
1.35416E-4,35.77418097,0.40923292,0.208358328,0.2,0
1.35852E-4,36.004789672,0.410010925,0.206658668,0.2,0
1.36989E-4,36.250337949,0.412028956,0.204859028,0.2,0
1.38472E-4,36.512424689,0.414640128,0.202959408,0.2,0
1.39904E-4,36.763245801,0.417137733,0.201159768,0.2,0
1.40864E-4,37.002069403,0.418801668,0.199460108,0.2,0
1.41489E-4,37.256166241,0.419879766,0.197660468,0.2,0
1.42376E-4,37.511726077,0.421403014,0.195860828,0.2,0
1.43478E-4,37.754807115,0.423283743,0.194161168,0.2,0
1.4459E-4,38.01425643,0.425170638,0.192361528,0.2,0
1.45776E-4,38.261113163,0.42716708,0.190661868,0.2,0
1.46409E-4,38.509575394,0.428229086,0.188962208,0.2,0
1.47515E-4,38.759473494,0.430072133,0.187262547,0.2,0
1.48536E-4,39.011236517,0.431762702,0.185562887,0.2,0
1.49728E-4,39.250035154,0.433725976,0.183963207,0.2,0
1.50831E-4,39.505441394,0.435528701,0.182263547,0.2,0
1.51922E-4,39.778129073,0.437302416,0.180463907,0.2,0
1.53179E-4,40.006922827,0.439330696,0.178964207,0.2,0
1.53946E-4,40.252638775,0.440560906,0.177364527,0.2,0
1.54937E-4,40.515315085,0.442143433,0.175664867,0.2,0
1.55814E-4,40.763780077,0.443536446,0.174065187,0.2,0
1.56638E-4,41.013800809,0.44483816,0.172465507,0.2,0
1.57905E-4,41.265400859,0.446828664,0.170865827,0.2,0
1.5897E-4,41.503011705,0.448490229,0.169366127,0.2,0
1.60742E-4,41.758672874,0.451233729,0.167766447,0.2,0
1.62672E-4,42.001475195,0.454190924,0.166266747,0.2,0
1.64212E-4,42.263095361,0.456527598,0.164667067,0.2,0
1.65045E-4,42.510183395,0.457784043,0.163167367,0.2,0
1.65991E-4,42.758778028,0.459201706,0.161667666,0.2,0
1.6716E-4,43.008527687,0.460945192,0.160167966,0.2,0
1.67962E-4,43.259943929,0.462135008,0.158668266,0.2,0
1.69042E-4,43.512961518,0.46372873,0.157168566,0.2,0
1.70795E-4,43.750919619,0.466294758,0.155768846,0.2,0
1.7202E-4,44.008138823,0.468074205,0.154269146,0.2,0
1.72958E-4,44.266813248,0.469427906,0.152769446,0.2,0
1.74197E-4,44.509648605,0.471207192,0.151369726,0.2,0
1.75763E-4,44.75442245,0.473437853,0.149970006,0.2,0
1.76881E-4,45.001309812,0.475017676,0.148570286,0.2,0
1.78224E-4,45.267805434,0.476904865,0.147070586,0.2,0
1.79734E-4,45.500396699,0.479009336,0.145770846,0.2,0
1.8146E-4,45.753390102,0.481396231,0.144371126,0.2,0
1.82475E-4,46.008372567,0.482787778,0.142971406,0.2,0
1.84183E-4,46.283443647,0.485115192,0.141471706,0.2,0
1.851E-4,46.505048815,0.486355145,0.140271946,0.2,0
1.86461E-4,46.765261799,0.488186442,0.138872226,0.2,0
1.87923E-4,47.008625067,0.490137045,0.137572486,0.2,0
1.89217E-4,47.253982973,0.491852731,0.136272745,0.2,0
1.90956E-4,47.501030128,0.494139521,0.134973005,0.2,0
1.91974E-4,47.750076468,0.495467843,0.133673265,0.2,0
1.93501E-4,48.000869225,0.497449196,0.132373525,0.2,0
1.94691E-4,48.253270362,0.498982041,0.131073785,0.2,0
1.95403E-4,48.506951138,0.499894519,0.129774045,0.2,0
1.97319E-4,48.762325409,0.502333553,0.128474305,0.2,0
1.98299E-4,49.019605122,0.503572651,0.127174565,0.2,0
1.99258E-4,49.258397075,0.5047786,0.125974805,0.2,0
2.0046E-4,49.518140446,0.506281412,0.124675065,0.2,0
2.01398E-4,49.759196512,0.507448656,0.123475305,0.2,0
2.02179E-4,50.001469493,0.508416144,0.122275545,0.2,0
2.03189E-4,50.265007762,0.509660859,0.120975805,0.2,0
2.04554E-4,50.509482721,0.511333788,0.119776045,0.2,0
2.05556E-4,50.755620309,0.512555425,0.118576285,0.2,0
2.05971E-4,51.002605622,0.513059564,0.117376525,0.2,0
2.07417E-4,51.250835573,0.514806127,0.116176765,0.2,0
2.09221E-4,51.501008751,0.516968923,0.114977005,0.2,0
2.10762E-4,51.753084482,0.518801723,0.113777245,0.2,0
2.11845E-4,52.006818614,0.520081122,0.112577485,0.2,0
2.12749E-4,52.261642895,0.521143783,0.111377724,0.2,0
2.14374E-4,52.518084377,0.523042478,0.110177964,0.2,0
2.15598E-4,52.754409903,0.52446216,0.109078184,0.2,0
2.16595E-4,53.013605915,0.525612887,0.107878424,0.2,0
2.18412E-4,53.252752149,0.527695756,0.106778644,0.2,0
2.19647E-4,53.515754566,0.529100612,0.105578884,0.2,0
2.20843E-4,53.758216266,0.530453053,0.104479104,0.2,0
2.22008E-4,54.001662773,0.531763758,0.103379324,0.2,0
2.23431E-4,54.268887075,0.53335464,0.102179564,0.2,0
2.26026E-4,54.51592823,0.536227497,0.101079784,0.2,0
2.28186E-4,54.765824456,0.538591633,0.099980004,0.2,0
2.29603E-4,55.017790935,0.5401299,0.098880224,0.2,0
2.30989E-4,55.271377341,0.54162395,0.097780444,0.2,0
2.31735E-4,55.502694547,0.542424571,0.096780644,0.2,0
2.33307E-4,55.758334739,0.544101633,0.095680864,0.2,0
2.35121E-4,56.039704891,0.546022265,0.094481104,0.2,0
2.36654E-4,56.275601424,0.547632662,0.093481304,0.2,0
2.38751E-4,56.513669069,0.549817302,0.092481504,0.2,0
2.4042E-4,56.753517554,0.551541227,0.091481704,0.2,0
2.42685E-4,57.019503579,0.55385935,0.090381924,0.2,0
2.4441E-4,57.263213667,0.555608448,0.089382124,0.2,0
2.46877E-4,57.509006675,0.558087603,0.088382324,0.2,0
2.50025E-4,57.75775897,0.561209568,0.087382523,0.2,0
2.51309E-4,58.008486252,0.56247105,0.086382723,0.2,0
2.52647E-4,58.26051893,0.563777376,0.085382923,0.2,0
2.54525E-4,58.514262929,0.565598098,0.084383123,0.2,0
2.5585E-4,58.769454164,0.56687303,0.083383323,0.2,0
2.58631E-4,59.000908658,0.569525175,0.082483503,0.2,0
2.60103E-4,59.260299203,0.570916496,0.081483703,0.2,0
2.61806E-4,59.521270245,0.572513758,0.080483903,0.2,0
2.63094E-4,59.757481614,0.573714817,0.079584083,0.2,0
2.65164E-4,60.021447637,0.575630281,0.078584283,0.2,0
2.67242E-4,60.261336691,0.577535977,0.077684463,0.2,0
2.69446E-4,60.503076942,0.579539121,0.076784643,0.2,0
2.71109E-4,60.773249111,0.581037078,0.075784843,0.4,0
2.73478E-4,61.018353437,0.583153708,0.074885023,0.4,0
2.73867E-4,61.264635191,0.583499336,0.073985203,0.4,0
2.75228E-4,61.511852629,0.58470341,0.073085383,0.4,0
2.7875E-4,61.761460652,0.587788168,0.072185563,0.4,0
2.80038E-4,62.012984131,0.588904168,0.071285743,0.4,0
2.81662E-4,62.266055158,0.590303434,0.070385923,0.4,0
2.83305E-4,62.520570149,0.591709551,0.069486103,0.4,0
2.8516E-4,62.776348773,0.593285176,0.068586283,0.6,0
2.87124E-4,63.005139233,0.594940614,0.067786443,0.6,0
2.88715E-4,63.26448088,0.596271633,0.066886623,0.6,0
2.90378E-4,63.554204191,0.597653214,0.065886823,0.6,0
2.91294E-4,63.757771836,0.598409999,0.065186963,0.6,0
2.93296E-4,64.020526573,0.600055197,0.064287143,0.6,0
2.95131E-4,64.256199634,0.601551375,0.063487303,0.6,0
2.96295E-4,64.552150936,0.602494313,0.062487502,0.6,0
2.97873E-4,64.760315792,0.603765322,0.061787642,0.6,0
3.00854E-4,65.030059265,0.606145637,0.060887822,0.6,0
3.0314E-4,65.271823505,0.607951043,0.060087982,0.6,0
3.05583E-4,65.515056464,0.609862102,0.059288142,0.6,0
3.07694E-4,65.760345225,0.611499228,0.058488302,0.6,0
3.12074E-4,66.039850802,0.614851656,0.057588482,0.6,0
3.15257E-4,66.259638928,0.617252126,0.056888622,0.6,0
3.18232E-4,66.513228549,0.619468343,0.056088782,0.6,0
3.21452E-4,66.769191079,0.621838706,0.055288942,0.6,0
3.24171E-4,67.027810596,0.623817487,0.054489102,0.6,0
3.28824E-4,67.256668142,0.627156285,0.053789242,0.6,0
3.31426E-4,67.52066696,0.62899728,0.052989402,0.6,0
3.33302E-4,67.753531173,0.630313443,0.052289542,0.6,0
3.36358E-4,68.021443304,0.632437433,0.051489702,0.6,0
3.38835E-4,68.257742016,0.634141716,0.050789842,0.6,0
3.43159E-4,68.530790966,0.637078727,0.049990002,0.6,0
3.45875E-4,68.772557011,0.638899186,0.049290142,0.6,0
3.51277E-4,69.017298752,0.642466964,0.048590282,0.6,0
3.55612E-4,69.265329696,0.64527953,0.047890422,0.6,0
3.61585E-4,69.51681329,0.64908296,0.047190562,0.6,0
3.64553E-4,69.771141222,0.650942618,0.046490702,0.6,0
3.69595E-4,70.028197746,0.654056956,0.045790842,0.6,0
3.76049E-4,70.251798974,0.657963698,0.045190962,0.6,0
3.81749E-4,70.517154867,0.661340767,0.044491102,0.6,0
3.83843E-4,70.785126291,0.662564868,0.043791242,0.6,0
3.90002E-4,71.017947544,0.666114662,0.043191362,0.6,0
3.98308E-4,71.254837167,0.670785129,0.042591482,0.6,0
4.04848E-4,71.536987637,0.674371794,0.041891622,0.6,0
4.12197E-4,71.782894823,0.678309414,0.041291742,0.6,0
4.18082E-4,72.032683092,0.681395169,0.040691862,0.6,0
4.25674E-4,72.285852144,0.685289103,0.040091982,0.6,0
4.31759E-4,72.54275057,0.688342268,0.039492102,0.6,0
4.36878E-4,72.760189725,0.690864891,0.038992202,0.6,0
4.39924E-4,73.023622425,0.692346924,0.038392322,0.6,0
4.45209E-4,73.289585917,0.694884734,0.037792442,0.6,0
4.48051E-4,73.513018068,0.696232112,0.037292541,0.6,0
4.54024E-4,73.78349399,0.699025661,0.036692661,0.6,0
4.63928E-4,74.013660257,0.703545985,0.036192761,0.6,0
4.7233E-4,74.295278494,0.707276147,0.035592881,0.6,0
4.76395E-4,74.532557474,0.709046986,0.035092981,0.6,0
4.8227E-4,74.77298541,0.71156896,0.034593081,0.6,0
4.83636E-4,75.014646349,0.712149178,0.034093181,0.6,0
4.87038E-4,75.257234532,0.713583779,0.033593281,0.6,0
4.89443E-4,75.501631752,0.714589814,0.033093381,0.6,0
4.98732E-4,75.798114941,0.718408635,0.032493501,0.6,0
5.04174E-4,76.049092191,0.720598662,0.031993601,0.6,0
5.07105E-4,76.251343346,0.721764529,0.031593681,0.6,0
5.12152E-4,76.506867503,0.723748913,0.031093781,0.6,0
5.15075E-4,76.763632085,0.724885346,0.030593881,0.6,0
5.17954E-4,77.021827644,0.725995424,0.030093981,0.6,0
5.25289E-4,77.283338683,0.728784029,0.029594081,0.6,0
5.28186E-4,77.546778715,0.729869716,0.029094181,0.6,0
5.33762E-4,77.759201823,0.731935059,0.028694261,0.6,0
5.4856E-4,78.031688635,0.737266387,0.028194361,0.6,0
5.51857E-4,78.252200944,0.738425635,0.027794441,0.6,0
5.5556E-4,78.529102741,0.739715398,0.027294541,0.6,0
5.63387E-4,78.809200602,0.74239997,0.026794641,0.6,0
5.66536E-4,79.03537432,0.743464245,0.026394721,0.6,0
5.68644E-4,79.262558095,0.744171951,0.025994801,0.6,0
5.7488E-4,79.547906676,0.746242951,0.025494901,0.6,0
5.8144E-4,79.77937301,0.748385697,0.025094981,0.6,0
5.92145E-4,80.014851868,0.751805386,0.024695061,0.6,0
5.96597E-4,80.252550055,0.753200383,0.024295141,0.6,0
6.01703E-4,80.55267159,0.75478099,0.023795241,0.6,0
6.05508E-4,80.794264099,0.755946112,0.023395321,0.6,0
6.08893E-4,81.037526795,0.756972878,0.022995401,0.6,0
6.12901E-4,81.282278084,0.758177944,0.022595481,0.6,0
6.15592E-4,81.52796143,0.758980279,0.022195561,0.6,0
6.25605E-4,81.77649474,0.761919341,0.021795641,0.6,0
6.29423E-4,82.027587235,0.76302149,0.021395721,0.6,0
6.34418E-4,82.280866082,0.764447693,0.020995801,0.6,0
6.37868E-4,82.535348045,0.765422772,0.020595881,0.6,0
6.47572E-4,82.793366313,0.768122946,0.020195961,0.6,0
6.50477E-4,83.05307793,0.7689193,0.019796041,0.6,0
6.56521E-4,83.314969535,0.770558371,0.019396121,0.6,0
6.59343E-4,83.512327978,0.771316014,0.019096181,0.6,0
6.63978E-4,83.777262871,0.772549126,0.018696261,0.6,0
6.67384E-4,84.043718937,0.773446913,0.018296341,0.6,0
6.71452E-4,84.311518846,0.774509966,0.017896421,0.6,0
6.74457E-4,84.513582944,0.775288856,0.017596481,0.6,0
6.81133E-4,84.785769168,0.777000313,0.017196561,0.6,0
6.86721E-4,85.059855415,0.778412752,0.016796641,0.6,0
6.87485E-4,85.266074128,0.778604564,0.016496701,0.6,0
6.996E-4,85.5445985,0.781601097,0.016096781,0.6,0
7.03981E-4,85.755118599,0.782664827,0.015796841,0.6,0
7.15692E-4,86.039457867,0.785458144,0.015396921,0.6,0
7.27718E-4,86.257189558,0.78825287,0.015096981,0.6,0
7.41907E-4,86.552054946,0.791457963,0.014697061,0.8,0
7.44604E-4,86.775229166,0.792056337,0.014397121,1,0
7.60895E-4,87.0018878,0.795598337,0.014097181,1,0
7.6426E-4,87.306970211,0.796314994,0.013697261,1,0
7.70065E-4,87.537221509,0.797539586,0.013397321,1,0
7.74368E-4,87.769065221,0.798438022,0.013097381,1,0
7.82017E-4,88.003130521,0.800015128,0.012797441,1,0
7.91256E-4,88.318756473,0.801887664,0.01239752,1,0
7.9284E-4,88.556540157,0.802205213,0.01209758,1,0
7.96354E-4,88.795096989,0.80290588,0.01179764,1,0
8.01871E-4,89.034783813,0.803996078,0.0114977,1,0
8.04942E-4,89.275918032,0.804597832,0.01119776,1,0
8.10212E-4,89.518522093,0.80562177,0.01089782,1,0
8.17415E-4,89.762902653,0.807003988,0.01059788,1,0
8.27272E-4,90.010195264,0.808864164,0.01029794,1,0
8.3182E-4,90.259199162,0.809710295,0.009998,1,0
8.37302E-4,90.510029038,0.810720401,0.00969806,1,0
8.4063E-4,90.761967288,0.811328262,0.00939812,1,0
8.63016E-4,91.019521738,0.815318374,0.00909818,1,0
8.64989E-4,91.278697697,0.815662034,0.00879824,1,0
8.75025E-4,91.540550386,0.817390215,0.0084983,1,0
8.79619E-4,91.803915093,0.818170436,0.00819836,1,0
8.83626E-4,92.068343782,0.818845688,0.00789842,1,0
8.84776E-4,92.333572974,0.819038544,0.00759848,1,0
8.90569E-4,92.599982699,0.820003739,0.00729854,1,0
8.92296E-4,92.778408769,0.820289622,0.00709858,1,0
8.95546E-4,93.046721662,0.820824884,0.00679864,1,0
9.00848E-4,93.316301687,0.82169139,0.0064987,1,0
9.10893E-4,93.587586055,0.823310233,0.00619876,1,0
9.12726E-4,93.769971063,0.8236026,0.0059988,1,0
9.18868E-4,94.045066613,0.824574795,0.00569886,1,0
9.22147E-4,94.321212292,0.825089479,0.00539892,1,0
9.4084E-4,94.508133125,0.827966748,0.00519896,1,0
9.48615E-4,94.791563835,0.829135887,0.00489902,1,0
9.56726E-4,95.077738537,0.830338708,0.00459908,1,0
9.66989E-4,95.270625288,0.831836536,0.00439912,1,0
9.74493E-4,95.562248112,0.832915117,0.00409918,1,0
9.80572E-4,95.758164854,0.833778831,0.00389922,1,0
9.97928E-4,96.055257993,0.836196127,0.00359928,1,0
1.0124E-3,96.35719916,0.83815898,0.00329934,1,0
1.02631E-3,96.562162967,0.840001094,0.00309938,1,0
1.03229E-3,96.76818787,0.840780832,0.00289942,1,0
1.06356E-3,97.084898842,0.844734597,0.00259948,1,0
1.07185E-3,97.299268679,0.845751003,0.00239952,1,0
1.07888E-3,97.514724582,0.846601662,0.00219956,1,0
1.10297E-3,97.841243575,0.849447502,0.00189962,1,0
1.1122E-3,98.06299416,0.850510232,0.00169966,1,0
1.12302E-3,98.286974872,0.851737398,0.0014997,1,0
1.13531E-3,98.513881575,0.853105908,0.00129974,1,0
1.17969E-3,98.864293393,0.857847083,0.0009998,1,0
1.1935E-3,99.101958566,0.859260512,0.00079984,1,0
1.2039E-3,99.342320505,0.860306142,0.00059988,1,0
1.24206E-3,99.589678194,0.864013978,0.00039992,1,0
1.41778E-3,99.857810127,0.878826218,0.00019996,1,0
1.4219E-3,100,0.879134651,0.00009998,1,0
