X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,7.426862117552084E-4,86.61653398778104,0.7916312275663541
2.0,2.0,train,2.8369760457878945E-4,62.574704843845744,0.5920439625975872
3.0,3.0,train,7.30697987549891E-4,86.31911747294353,0.7889341692029777
4.0,4.0,train,9.86192500861803E-5,26.61229193429157,0.33531988334775337
5.0,5.0,train,2.704663386000217E-4,60.66884188047401,0.5804595634353662
