"","x"
"1",0.672431034482759
"2",0.668344827586207
"3",0.666844827586207
"4",0.665034482758621
"5",0.662431034482759
"6",0.660448275862069
"7",0.657172413793103
"8",0.656448275862069
"9",0.650275862068965
"10",0.647672413793103
"11",0.644568965517241
"12",0.642827586206897
"13",0.642568965517241
"14",0.642310344827586
"15",0.641879310344828
"16",0.64025
"17",0.639431034482759
"18",0.639051724137931
"19",0.635465517241379
"20",0.634258620689655
"21",0.633827586206896
"22",0.632258620689655
"23",0.625775862068966
"24",0.625534482758621
"25",0.625327586206897
"26",0.622758620689655
"27",0.622275862068966
"28",0.621931034482759
"29",0.620551724137931
"30",0.619896551724138
"31",0.619724137931035
"32",0.619672413793103
"33",0.619586206896552
"34",0.619551724137931
"35",0.618672413793103
"36",0.617844827586207
"37",0.616551724137931
"38",0.615775862068966
"39",0.615206896551724
"40",0.614810344827586
"41",0.614258620689655
"42",0.614206896551724
"43",0.613827586206897
"44",0.61348275862069
"45",0.613051724137931
"46",0.612189655172414
"47",0.611034482758621
"48",0.6095
"49",0.608810344827586
"50",0.608620689655172
"51",0.608034482758621
"52",0.607405172413793
"53",0.606534482758621
"54",0.604431034482759
"55",0.602775862068965
"56",0.602620689655172
"57",0.600431034482759
"58",0.600396551724138
"59",0.600241379310345
"60",0.597137931034483
"61",0.597103448275862
"62",0.596137931034483
"63",0.596068965517241
"64",0.595681034482759
"65",0.5955
"66",0.595155172413793
"67",0.594086206896552
"68",0.593655172413793
"69",0.593603448275862
"70",0.592689655172414
"71",0.591775862068965
"72",0.591603448275862
"73",0.589862068965517
"74",0.589637931034483
"75",0.5895
"76",0.589137931034483
"77",0.586413793103448
"78",0.586068965517241
"79",0.583293103448276
"80",0.583275862068966
"81",0.583224137931034
"82",0.582310344827586
"83",0.582293103448276
"84",0.581034482758621
"85",0.580965517241379
"86",0.580448275862069
"87",0.580137931034483
"88",0.579741379310345
"89",0.579431034482759
"90",0.579310344827586
"91",0.579051724137931
"92",0.576689655172414
"93",0.575155172413793
"94",0.571431034482759
"95",0.571008620689655
"96",0.569051724137931
"97",0.564137931034483
"98",0.559741379310345
"99",0.544034482758621
