"","x"
"1",0.8338
"2",0.8214
"3",0.7949
"4",0.7928
"5",0.78925
"6",0.7821
"7",0.7811
"8",0.7772
"9",0.7721
"10",0.77145
"11",0.7657
"12",0.7649
"13",0.76425
"14",0.7596
"15",0.7538
"16",0.7459
"17",0.7454
"18",0.7438
"19",0.7435
"20",0.7434
"21",0.7401
"22",0.7378
"23",0.7333
"24",0.73195
"25",0.7319
"26",0.7254
"27",0.7246
"28",0.724
"29",0.7224
"30",0.7205
"31",0.7134
"32",0.7133
"33",0.7132
"34",0.7093
"35",0.7086
"36",0.7084
"37",0.7082
"38",0.708
"39",0.7062
"40",0.7056
"41",0.6962
"42",0.69405
"43",0.6932
"44",0.6926
"45",0.6908
"46",0.6864
"47",0.6854
"48",0.6808
"49",0.6788
"50",0.6784
"51",0.6777
"52",0.675
"53",0.6738
"54",0.6734
"55",0.6714
"56",0.6686
"57",0.6665
"58",0.6663
"59",0.6653
"60",0.66305
"61",0.6623
"62",0.66225
"63",0.6604
"64",0.65915
"65",0.6547
"66",0.6531
"67",0.65095
"68",0.6475
"69",0.64655
"70",0.6446
"71",0.6407
"72",0.6364
"73",0.6364
"74",0.6358
"75",0.6343
"76",0.6338
"77",0.6317
"78",0.629
"79",0.6242
"80",0.61835
"81",0.6146
"82",0.6137
"83",0.6121
"84",0.61125
"85",0.61045
"86",0.60955
"87",0.60485
"88",0.5932
"89",0.5858
"90",0.5831
"91",0.57985
"92",0.56265
"93",0.553
"94",0.5469
"95",0.5436
"96",0.5369
"97",0.5295
"98",0.5147
"99",0.5
