"","x"
"1",0.9492
"2",0.9366
"3",0.9168
"4",0.911
"5",0.91
"6",0.8934
"7",0.8818
"8",0.8788
"9",0.8726
"10",0.8692
"11",0.8476
"12",0.8472
"13",0.8422
"14",0.8396
"15",0.8394
"16",0.8384
"17",0.8248
"18",0.8238
"19",0.8222
"20",0.8204
"21",0.81
"22",0.8026
"23",0.7969
"24",0.7934
"25",0.79
"26",0.7852
"27",0.7818
"28",0.7812
"29",0.7787
"30",0.7776
"31",0.7772
"32",0.7686
"33",0.765
"34",0.765
"35",0.7634
"36",0.7627
"37",0.7616
"38",0.756
"39",0.7549
"40",0.7488
"41",0.745
"42",0.7431
"43",0.743
"44",0.7418
"45",0.7325
"46",0.7315
"47",0.7309
"48",0.7305
"49",0.7278
"50",0.7253
"51",0.7248
"52",0.7244
"53",0.7237
"54",0.7234
"55",0.7203
"56",0.7174
"57",0.7146
"58",0.7136
"59",0.71
"60",0.7076
"61",0.7044
"62",0.7027
"63",0.7022
"64",0.7013
"65",0.6986
"66",0.6986
"67",0.6971
"68",0.6826
"69",0.6816
"70",0.6782
"71",0.6754
"72",0.6747
"73",0.6736
"74",0.6713
"75",0.6684
"76",0.6656
"77",0.6654
"78",0.6643
"79",0.6628
"80",0.6588
"81",0.6568
"82",0.6542
"83",0.6525
"84",0.6371
"85",0.6366
"86",0.629
"87",0.6287
"88",0.6214
"89",0.6163
"90",0.6135
"91",0.6044
"92",0.5902
"93",0.5859
"94",0.5571
"95",0.5
"96",0.5
"97",0.5
"98",0.5
"99",0.5
