"","x"
"1",0.755759259259259
"2",0.73362962962963
"3",0.723407407407407
"4",0.722481481481482
"5",0.722444444444444
"6",0.721814814814815
"7",0.718259259259259
"8",0.716333333333333
"9",0.709555555555556
"10",0.703
"11",0.701388888888889
"12",0.697518518518519
"13",0.696222222222222
"14",0.692666666666667
"15",0.690888888888889
"16",0.690074074074074
"17",0.689296296296296
"18",0.688666666666667
"19",0.688259259259259
"20",0.687962962962963
"21",0.687518518518519
"22",0.684592592592593
"23",0.680259259259259
"24",0.679740740740741
"25",0.67887037037037
"26",0.676555555555556
"27",0.675259259259259
"28",0.674518518518519
"29",0.674
"30",0.673481481481481
"31",0.672777777777778
"32",0.671962962962963
"33",0.669037037037037
"34",0.666666666666667
"35",0.663444444444444
"36",0.662055555555556
"37",0.661185185185185
"38",0.659925925925926
"39",0.656888888888889
"40",0.656740740740741
"41",0.655592592592593
"42",0.654259259259259
"43",0.651814814814815
"44",0.649
"45",0.64737037037037
"46",0.647333333333333
"47",0.647148148148148
"48",0.646296296296296
"49",0.642333333333333
"50",0.641185185185185
"51",0.640925925925926
"52",0.638814814814815
"53",0.638666666666667
"54",0.63762962962963
"55",0.636592592592593
"56",0.634925925925926
"57",0.634740740740741
"58",0.633888888888889
"59",0.632666666666667
"60",0.631481481481482
"61",0.631222222222222
"62",0.630777777777778
"63",0.630037037037037
"64",0.62962962962963
"65",0.62862962962963
"66",0.628592592592593
"67",0.628592592592593
"68",0.628333333333333
"69",0.626592592592593
"70",0.625555555555556
"71",0.624666666666667
"72",0.623555555555556
"73",0.623555555555556
"74",0.618666666666667
"75",0.615814814814815
"76",0.615481481481482
"77",0.613333333333333
"78",0.610851851851852
"79",0.609888888888889
"80",0.608037037037037
"81",0.607222222222222
"82",0.606222222222222
"83",0.604555555555556
"84",0.602037037037037
"85",0.60062962962963
"86",0.600185185185185
"87",0.599074074074074
"88",0.597962962962963
"89",0.595851851851852
"90",0.591185185185185
"91",0.588814814814815
"92",0.583851851851852
"93",0.582740740740741
"94",0.575518518518519
"95",0.575203703703704
"96",0.566666666666667
"97",0.562296296296296
"98",0.547111111111111
"99",0.469148148148148
